station_id,latitude,longitude,state,avg_wind_speed_ms
72244813972,32.359,-95.404,TX,3.8589125946315916
72233812994,27.349,-98.737,TX,4.3051593959729395
A0001953969,34.226,-99.284,TX,4.266299600122477
72062600213,35.883,-101.033,TX,4.175864699898457
72261022010,29.378,-100.927,TX,4.473868215216462
72064800230,30.395,-97.567,TX,3.623379781779246
72257003933,31.133,-97.717,TX,4.268503423540462
99848399999,26.077,-97.177,TX,5.476591523895272
99848199999,29.726,-95.266,TX,2.5276265993874367
72244753903,30.744,-95.587,TX,3.45723666929322
72247953907,32.658,-97.095,TX,4.04103101424959
72251612928,27.509,-97.804,TX,4.683274523641414
72029153970,32.747,-96.531,TX,3.010180929095118
72065900239,30.735,-101.203,TX,4.354229403843287
A0573500209,33.6,-97.783,TX,3.0505907300812214
72253012921,29.544,-98.484,TX,4.292165634319405
72254312977,29.62,-95.657,TX,3.7414352999502065
72256199999,31.638,-97.074,TX,3.8813965884863197
99737099999,29.68,-94.98,TX,4.032514894385206
99823699999,27.633,-97.233,TX,5.297868882066038
99822599999,29.867,-93.933,TX,3.258079625292838
72011053983,30.784,-98.662,TX,2.778983204720359
72244693987,31.236,-94.755,TX,2.731487982716697
72032053981,32.354,-97.434,TX,4.204149251922533
72267023042,33.666,-101.823,TX,5.546836953926459
72211253982,32.699,-94.949,TX,2.1031580956015055
72264093035,30.371,-104.017,TX,3.237298810356874
72261522001,29.367,-100.783,TX,4.931888544891287
72251812974,27.895,-98.043,TX,4.758393532851586
99818599999,28.4,-96.717,TX,4.974517931158699
72104400448,32.931,-96.435,TX,3.48951393005262
72026912982,27.207,-98.121,TX,3.8775119617216656
72260003969,32.215,-98.178,TX,3.377734869968536
74740013973,30.51,-99.766,TX,3.2563502282568755
72103400351,30.879,-96.971,TX,3.2566274278981253
74735553997,31.917,-98.6,TX,3.772609187867891
72253312962,29.36,-99.174,TX,4.354058697208056
72063700223,29.5,-95.477,TX,2.1106281347023517
72263793046,35.9,-100.4,TX,3.6724427480911803
72251012924,27.773,-97.513,TX,5.468038930528645
72242012923,29.27,-94.864,TX,5.373471450226932
72232300362,31.417,-97.8,TX,2.9263438227005443
